ID,LAST_NAME,FIRST_NAME,ACTIVE,IMAGE_URL,TEAM,OVERALLATTRIBUTE,CLOSESHOT,MIDRANGESHOT,THREEPOINTSHOT,FREETHROW,SHOTIQ,OFFENSIVECONSISTENCY,LAYUP,STANDINGDUNK,DRIVINGDUNK,POSTHOOK,POSTFADE,POSTCONTROL,DRAWFOUL,HANDS,INTERIORDEFENSE,PERIMETERDEFENSE,STEAL,BLOCK,LATERALQUICKNESS,HELPDEFENSEIQ,PASSPERCEPTION,DEFENSIVECONSISTENCY,SPEED,ACCELERATION,STRENGTH,VERTICAL,STAMINA,HUSTLE,OVERALLDURABILITY,PASSACCURACY,BALLHANDLE,SPEEDWITHBALL,PASSIQ,PASSVISION,OFFENSIVEREBOUND,DEFENSIVEREBOUND
201580,McGee,JaVale,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201580.png,Sacramento Kings,76,82.0,64.0,55.0,67.0,45.0,40.0,64.0,95.0,85.0,78.0,58.0,64.0,65.0,37.0,79.0,47.0,33.0,89.0,53.0,84.0,67.0,65.0,65.0,47.0,75.0,69.0,72.0,75.0,80.0,25.0,35.0,26.0,48.0,31.0,77.0,87.0
1630537,Duarte,Chris,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630537.png,Sacramento Kings,75,82.0,65.0,75.0,85.0,95.0,85.0,79.0,40.0,70.0,44.0,46.0,46.0,69.0,95.0,50.0,69.0,41.0,47.0,68.0,68.0,69.0,65.0,65.0,65.0,59.0,63.0,92.0,92.0,80.0,77.0,75.0,60.0,78.0,39.0,36.0,54.0
203457,Noel,Nerlens,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203457.png,Sacramento Kings,75,89.0,64.0,30.0,71.0,40.0,25.0,68.0,90.0,75.0,65.0,60.0,60.0,47.0,79.0,84.0,45.0,83.0,78.0,62.0,85.0,89.0,80.0,66.0,63.0,65.0,74.0,84.0,94.0,76.0,32.0,46.0,27.0,60.0,32.0,67.0,75.0
1630558,Mitchell,Davion,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630558.png,Sacramento Kings,75,95.0,80.0,76.0,79.0,70.0,40.0,74.0,25.0,40.0,30.0,30.0,30.0,44.0,95.0,44.0,84.0,41.0,47.0,87.0,85.0,85.0,85.0,82.0,82.0,60.0,70.0,90.0,95.0,80.0,82.0,86.0,82.0,83.0,61.0,31.0,42.0
203458,Len,Alex,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png,Sacramento Kings,74,88.0,61.0,70.0,66.0,95.0,65.0,74.0,80.0,65.0,74.0,48.0,76.0,59.0,64.0,74.0,44.0,37.0,74.0,50.0,78.0,62.0,50.0,43.0,44.0,75.0,60.0,80.0,92.0,78.0,31.0,32.0,25.0,45.0,41.0,67.0,74.0
1630556,Edwards,Kessler,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630556.png,Sacramento Kings,71,64.0,72.0,79.0,80.0,70.0,75.0,68.0,60.0,65.0,50.0,50.0,50.0,45.0,80.0,59.0,75.0,37.0,42.0,74.0,74.0,75.0,75.0,72.0,72.0,77.0,70.0,80.0,75.0,80.0,50.0,64.0,59.0,64.0,30.0,50.0,52.0
1629674,Queta,Neemias,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629674.png,Sacramento Kings,70,75.0,62.0,50.0,71.0,60.0,45.0,61.0,70.0,65.0,62.0,60.0,62.0,40.0,85.0,70.0,45.0,30.0,87.0,48.0,70.0,48.0,55.0,59.0,59.0,76.0,65.0,80.0,80.0,80.0,52.0,38.0,30.0,62.0,33.0,83.0,65.0
1631165,Ellis,Keon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631165.png,Sacramento Kings,68,70.0,70.0,74.0,84.0,50.0,35.0,73.0,25.0,65.0,27.0,40.0,38.0,54.0,78.0,29.0,60.0,60.0,53.0,70.0,50.0,68.0,40.0,81.0,80.0,39.0,79.0,85.0,70.0,80.0,64.0,74.0,77.0,65.0,47.0,37.0,53.0
1641705,Wembanyama,Victor,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641705.png,San Antonio Spurs,84,84.0,81.0,72.0,82.0,90.0,67.0,77.0,80.0,75.0,79.0,79.0,79.0,56.0,98.0,84.0,47.0,54.0,90.0,44.0,87.0,78.0,85.0,66.0,66.0,57.0,69.0,94.0,80.0,88.0,68.0,70.0,64.0,68.0,51.0,71.0,82.0
1630170,Vassell,Devin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630170.png,San Antonio Spurs,81,71.0,93.0,83.0,79.0,95.0,95.0,79.0,40.0,60.0,51.0,65.0,65.0,70.0,95.0,62.0,82.0,49.0,51.0,80.0,81.0,85.0,75.0,72.0,72.0,60.0,77.0,89.0,85.0,82.0,76.0,82.0,65.0,79.0,65.0,29.0,59.0
1629640,Johnson,Keldon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629640.png,San Antonio Spurs,80,86.0,76.0,80.0,75.0,98.0,98.0,87.0,65.0,75.0,59.0,62.0,62.0,84.0,95.0,67.0,76.0,38.0,37.0,75.0,69.0,64.0,65.0,76.0,78.0,70.0,71.0,90.0,95.0,80.0,74.0,79.0,73.0,74.0,51.0,38.0,62.0
1631110,Sochan,Jeremy,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631110.png,San Antonio Spurs,78,82.0,72.0,70.0,70.0,90.0,90.0,80.0,60.0,80.0,48.0,52.0,53.0,69.0,70.0,65.0,74.0,42.0,52.0,74.0,69.0,68.0,65.0,70.0,70.0,60.0,74.0,80.0,80.0,80.0,68.0,67.0,65.0,74.0,52.0,60.0,65.0
1630200,Jones,Tre,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630200.png,San Antonio Spurs,78,81.0,92.0,70.0,88.0,75.0,85.0,78.0,25.0,35.0,32.0,34.0,30.0,74.0,80.0,34.0,75.0,63.0,35.0,79.0,70.0,76.0,65.0,80.0,80.0,60.0,71.0,85.0,75.0,81.0,85.0,84.0,80.0,85.0,74.0,38.0,51.0
1628380,Collins,Zach,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628380.png,San Antonio Spurs,78,95.0,82.0,82.0,78.0,90.0,90.0,70.0,70.0,65.0,72.0,70.0,70.0,50.0,75.0,68.0,45.0,40.0,66.0,57.0,70.0,65.0,50.0,66.0,65.0,60.0,79.0,78.0,80.0,80.0,30.0,40.0,38.0,30.0,66.0,66.0,82.0
1626166,Payne,Cameron,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626166.png,San Antonio Spurs,76,78.0,89.0,80.0,75.0,80.0,90.0,83.0,25.0,25.0,25.0,36.0,31.0,75.0,72.0,31.0,60.0,53.0,40.0,70.0,51.0,52.0,40.0,75.0,75.0,39.0,72.0,82.0,75.0,84.0,75.0,86.0,75.0,79.0,77.0,33.0,51.0
203493,Bullock,Reggie,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203493.png,San Antonio Spurs,76,87.0,81.0,82.0,70.0,95.0,90.0,71.0,40.0,50.0,30.0,51.0,42.0,50.0,66.0,50.0,80.0,38.0,37.0,80.0,74.0,72.0,75.0,63.0,67.0,50.0,72.0,80.0,70.0,80.0,75.0,71.0,56.0,72.0,32.0,33.0,56.0
1631103,Branham,Malaki,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631103.png,San Antonio Spurs,76,97.0,88.0,74.0,82.0,80.0,85.0,74.0,60.0,75.0,47.0,44.0,49.0,62.0,95.0,45.0,63.0,38.0,37.0,77.0,54.0,52.0,45.0,82.0,82.0,55.0,75.0,86.0,70.0,80.0,59.0,69.0,74.0,59.0,45.0,35.0,51.0
1629646,Bassey,Charles,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629646.png,San Antonio Spurs,75,78.0,69.0,62.0,76.0,50.0,35.0,70.0,75.0,75.0,50.0,50.0,50.0,40.0,70.0,69.0,57.0,40.0,88.0,64.0,68.0,50.0,60.0,77.0,77.0,69.0,82.0,80.0,95.0,80.0,35.0,42.0,54.0,48.0,43.0,87.0,90.0
1626224,Osman,Cedi,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626224.png,San Antonio Spurs,75,82.0,74.0,80.0,69.0,70.0,70.0,86.0,46.0,61.0,38.0,58.0,51.0,52.0,75.0,65.0,76.0,40.0,37.0,76.0,70.0,65.0,65.0,71.0,70.0,59.0,70.0,85.0,80.0,75.0,75.0,75.0,69.0,70.0,41.0,34.0,52.0
203920,Birch,Khem,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203920.png,San Antonio Spurs,74,89.0,68.0,55.0,73.0,75.0,60.0,69.0,85.0,70.0,61.0,60.0,60.0,64.0,85.0,77.0,48.0,43.0,71.0,57.0,79.0,60.0,65.0,71.0,67.0,73.0,78.0,82.0,90.0,83.0,25.0,32.0,34.0,40.0,31.0,51.0,57.0
1630572,Mamukelashvili,Sandro,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630572.png,San Antonio Spurs,73,65.0,69.0,71.0,66.0,60.0,45.0,69.0,65.0,65.0,62.0,60.0,63.0,54.0,85.0,65.0,50.0,35.0,58.0,49.0,68.0,52.0,45.0,59.0,59.0,73.0,69.0,85.0,85.0,80.0,62.0,59.0,49.0,69.0,40.0,77.0,78.0
1629641,Langford,Romeo,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629641.png,San Antonio Spurs,73,85.0,72.0,70.0,68.0,85.0,70.0,73.0,35.0,65.0,35.0,58.0,37.0,44.0,80.0,42.0,65.0,40.0,56.0,76.0,69.0,50.0,35.0,81.0,81.0,42.0,81.0,92.0,75.0,80.0,70.0,79.0,78.0,69.0,35.0,62.0,42.0
203476,Dieng,Gorgui,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203476.png,San Antonio Spurs,73,85.0,66.0,72.0,87.0,65.0,50.0,59.0,70.0,64.0,76.0,55.0,72.0,70.0,70.0,69.0,43.0,30.0,75.0,52.0,80.0,59.0,65.0,43.0,46.0,73.0,70.0,91.0,83.0,83.0,31.0,35.0,31.0,62.0,68.0,65.0,81.0
203926,McDermott,Doug,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203926.png,San Antonio Spurs,73,85.0,51.0,86.0,71.0,70.0,80.0,79.0,50.0,65.0,60.0,66.0,62.0,60.0,75.0,52.0,58.0,31.0,35.0,60.0,63.0,50.0,40.0,59.0,53.0,60.0,67.0,81.0,67.0,83.0,65.0,67.0,47.0,65.0,40.0,33.0,51.0
1631104,Wesley,Blake,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631104.png,San Antonio Spurs,73,72.0,70.0,83.0,66.0,70.0,60.0,74.0,40.0,86.0,54.0,57.0,50.0,59.0,80.0,49.0,71.0,43.0,45.0,74.0,60.0,63.0,50.0,78.0,78.0,40.0,84.0,92.0,75.0,80.0,69.0,83.0,77.0,68.0,63.0,36.0,53.0
1631230,Barlow,Dominick,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631230.png,San Antonio Spurs,68,69.0,68.0,70.0,70.0,40.0,40.0,65.0,60.0,75.0,52.0,50.0,52.0,35.0,75.0,50.0,47.0,40.0,68.0,57.0,57.0,49.0,40.0,68.0,68.0,62.0,75.0,80.0,85.0,80.0,51.0,69.0,64.0,52.0,32.0,76.0,72.0
1630577,Champagnie,Julian,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630577.png,San Antonio Spurs,68,69.0,74.0,75.0,78.0,45.0,40.0,74.0,40.0,60.0,43.0,44.0,52.0,41.0,73.0,45.0,67.0,62.0,40.0,68.0,55.0,66.0,40.0,69.0,69.0,37.0,67.0,85.0,75.0,80.0,66.0,68.0,65.0,64.0,47.0,44.0,54.0
1627783,Siakam,Pascal,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png,Toronto Raptors,86,91.0,80.0,77.0,76.0,90.0,98.0,84.0,85.0,80.0,88.0,88.0,88.0,89.0,95.0,86.0,79.0,38.0,52.0,78.0,86.0,82.0,80.0,76.0,78.0,70.0,79.0,95.0,80.0,82.0,72.0,79.0,69.0,79.0,72.0,51.0,74.0
1630567,Barnes,Scottie,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png,Toronto Raptors,83,85.0,74.0,72.0,77.0,98.0,85.0,86.0,80.0,80.0,60.0,62.0,62.0,79.0,95.0,75.0,75.0,42.0,62.0,77.0,75.0,76.0,75.0,82.0,82.0,74.0,92.0,88.0,90.0,80.0,77.0,79.0,77.0,80.0,69.0,61.0,65.0
1627751,Poeltl,Jakob,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627751.png,Toronto Raptors,81,97.0,59.0,45.0,61.0,80.0,80.0,63.0,75.0,60.0,77.0,60.0,75.0,69.0,85.0,81.0,45.0,49.0,80.0,34.0,79.0,67.0,80.0,51.0,37.0,79.0,57.0,80.0,90.0,80.0,69.0,38.0,31.0,62.0,63.0,85.0,89.0
1629018,Trent Jr.,Gary,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629018.png,Toronto Raptors,80,89.0,81.0,81.0,84.0,95.0,95.0,86.0,40.0,75.0,44.0,57.0,46.0,84.0,73.0,50.0,61.0,76.0,42.0,74.0,60.0,64.0,35.0,85.0,85.0,58.0,90.0,80.0,70.0,82.0,70.0,79.0,77.0,71.0,33.0,32.0,45.0
1628449,Boucher,Chris,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628449.png,Toronto Raptors,79,88.0,59.0,76.0,75.0,65.0,40.0,74.0,85.0,80.0,72.0,64.0,72.0,50.0,85.0,78.0,37.0,46.0,80.0,42.0,84.0,50.0,70.0,57.0,55.0,80.0,74.0,89.0,95.0,77.0,33.0,41.0,25.0,59.0,28.0,76.0,80.0
1630173,Achiuwa,Precious,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630173.png,Toronto Raptors,78,78.0,64.0,62.0,70.0,70.0,80.0,79.0,85.0,80.0,57.0,44.0,42.0,63.0,75.0,75.0,56.0,41.0,66.0,66.0,73.0,89.0,55.0,75.0,74.0,78.0,79.0,84.0,88.0,76.0,36.0,49.0,66.0,50.0,32.0,67.0,84.0
203471,Schroder,Dennis,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203471.png,Toronto Raptors,77,89.0,79.0,76.0,87.0,70.0,65.0,80.0,25.0,45.0,25.0,38.0,27.0,62.0,85.0,34.0,73.0,38.0,32.0,74.0,72.0,67.0,60.0,84.0,88.0,46.0,74.0,93.0,90.0,80.0,82.0,86.0,84.0,80.0,70.0,29.0,43.0
203490,Porter Jr.,Otto,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203490.png,Toronto Raptors,76,88.0,85.0,81.0,83.0,75.0,70.0,75.0,45.0,70.0,65.0,67.0,58.0,57.0,84.0,63.0,73.0,83.0,25.0,76.0,66.0,64.0,45.0,68.0,67.0,60.0,73.0,93.0,70.0,79.0,70.0,77.0,66.0,70.0,33.0,47.0,52.0
201152,Young,Thaddeus,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201152.png,Toronto Raptors,76,93.0,60.0,57.0,60.0,60.0,30.0,79.0,70.0,70.0,70.0,70.0,70.0,30.0,80.0,82.0,70.0,89.0,42.0,78.0,82.0,70.0,80.0,72.0,63.0,80.0,83.0,78.0,85.0,85.0,69.0,65.0,50.0,82.0,50.0,68.0,62.0
1629667,McDaniels,Jalen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629667.png,Toronto Raptors,76,82.0,80.0,74.0,83.0,85.0,80.0,80.0,60.0,65.0,62.0,68.0,59.0,52.0,68.0,59.0,55.0,59.0,55.0,60.0,55.0,50.0,35.0,73.0,73.0,60.0,73.0,80.0,80.0,80.0,55.0,69.0,69.0,59.0,39.0,42.0,67.0
203115,Barton,Will,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203115.png,Toronto Raptors,74,62.0,74.0,80.0,78.0,95.0,65.0,76.0,40.0,83.0,32.0,59.0,45.0,74.0,82.0,33.0,80.0,40.0,51.0,81.0,80.0,65.0,75.0,75.0,75.0,54.0,74.0,82.0,85.0,80.0,75.0,79.0,73.0,77.0,63.0,32.0,59.0
1631132,Koloko,Christian,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631132.png,Toronto Raptors,73,62.0,60.0,29.0,65.0,75.0,80.0,64.0,75.0,75.0,54.0,50.0,51.0,50.0,70.0,75.0,37.0,36.0,91.0,37.0,75.0,50.0,70.0,72.0,72.0,59.0,75.0,80.0,80.0,80.0,37.0,42.0,44.0,52.0,29.0,74.0,58.0
1630201,Flynn,Malachi,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630201.png,Toronto Raptors,73,89.0,67.0,81.0,83.0,84.0,80.0,84.0,25.0,25.0,25.0,37.0,25.0,69.0,73.0,27.0,69.0,43.0,37.0,76.0,69.0,68.0,55.0,73.0,73.0,44.0,65.0,83.0,70.0,82.0,74.0,76.0,73.0,73.0,59.0,38.0,50.0
202066,Temple,Garrett,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202066.png,Toronto Raptors,70,82.0,55.0,74.0,79.0,70.0,40.0,70.0,25.0,30.0,37.0,55.0,46.0,40.0,85.0,46.0,78.0,56.0,60.0,76.0,77.0,74.0,70.0,57.0,57.0,44.0,69.0,85.0,79.0,82.0,75.0,75.0,57.0,74.0,40.0,39.0,54.0
1631199,Harper Jr.,Ron,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631199.png,Toronto Raptors,68,70.0,72.0,76.0,79.0,60.0,50.0,72.0,40.0,70.0,44.0,45.0,30.0,47.0,85.0,42.0,60.0,43.0,47.0,69.0,60.0,52.0,55.0,69.0,69.0,47.0,70.0,80.0,75.0,80.0,58.0,72.0,63.0,55.0,33.0,34.0,46.0
1628374,Markkanen,Lauri,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628374.png,Utah Jazz,86,98.0,85.0,84.0,87.0,98.0,98.0,79.0,75.0,75.0,83.0,83.0,83.0,88.0,95.0,66.0,65.0,36.0,55.0,65.0,66.0,64.0,65.0,63.0,60.0,61.0,62.0,85.0,85.0,80.0,55.0,65.0,42.0,75.0,36.0,56.0,77.0
1631117,Kessler,Walker,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631117.png,Utah Jazz,83,91.0,68.0,66.0,54.0,98.0,85.0,69.0,85.0,75.0,74.0,66.0,74.0,69.0,95.0,84.0,65.0,35.0,96.0,42.0,85.0,58.0,80.0,37.0,37.0,74.0,60.0,88.0,90.0,80.0,42.0,44.0,35.0,48.0,30.0,91.0,86.0
1629012,Sexton,Collin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629012.png,Utah Jazz,80,95.0,88.0,84.0,83.0,80.0,85.0,85.0,30.0,75.0,25.0,38.0,28.0,80.0,95.0,45.0,67.0,40.0,35.0,76.0,67.0,69.0,50.0,88.0,88.0,58.0,84.0,95.0,90.0,81.0,78.0,86.0,87.0,76.0,66.0,42.0,41.0
1628381,Collins,John,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628381.png,Utah Jazz,80,93.0,91.0,65.0,83.0,60.0,60.0,82.0,90.0,93.0,77.0,75.0,83.0,52.0,85.0,74.0,49.0,37.0,71.0,57.0,74.0,38.0,60.0,71.0,65.0,75.0,85.0,92.0,85.0,84.0,37.0,60.0,50.0,66.0,30.0,43.0,77.0
203903,Clarkson,Jordan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203903.png,Utah Jazz,80,95.0,82.0,80.0,82.0,95.0,95.0,90.0,25.0,75.0,30.0,37.0,38.0,89.0,98.0,43.0,65.0,35.0,37.0,73.0,58.0,49.0,40.0,79.0,82.0,54.0,85.0,80.0,70.0,83.0,79.0,88.0,79.0,81.0,70.0,44.0,48.0
203482,Olynyk,Kelly,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203482.png,Utah Jazz,79,95.0,71.0,83.0,85.0,98.0,90.0,75.0,70.0,60.0,79.0,79.0,79.0,79.0,78.0,70.0,50.0,43.0,56.0,35.0,66.0,45.0,65.0,31.0,33.0,70.0,55.0,89.0,90.0,82.0,60.0,42.0,25.0,66.0,63.0,48.0,69.0
1629659,Horton-Tucker,Talen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629659.png,Utah Jazz,79,85.0,73.0,72.0,78.0,98.0,95.0,87.0,30.0,80.0,52.0,60.0,57.0,88.0,95.0,44.0,74.0,46.0,61.0,78.0,70.0,70.0,50.0,70.0,70.0,69.0,73.0,85.0,85.0,80.0,84.0,82.0,68.0,84.0,78.0,39.0,62.0
1630534,Agbaji,Ochai,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630534.png,Utah Jazz,77,85.0,72.0,83.0,76.0,95.0,85.0,73.0,65.0,80.0,52.0,52.0,52.0,68.0,78.0,57.0,80.0,33.0,45.0,80.0,79.0,75.0,75.0,88.0,88.0,64.0,85.0,90.0,90.0,80.0,62.0,75.0,78.0,62.0,31.0,45.0,42.0
1627739,Dunn,Kris,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627739.png,Utah Jazz,76,84.0,79.0,65.0,74.0,70.0,60.0,70.0,40.0,55.0,39.0,60.0,42.0,44.0,80.0,40.0,85.0,90.0,55.0,86.0,83.0,93.0,80.0,83.0,83.0,56.0,83.0,85.0,75.0,84.0,75.0,86.0,82.0,84.0,80.0,37.0,68.0
1630209,Yurtseven,Omer,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630209.png,Utah Jazz,75,88.0,69.0,70.0,68.0,70.0,75.0,65.0,70.0,65.0,66.0,64.0,65.0,47.0,82.0,62.0,49.0,40.0,70.0,49.0,62.0,58.0,40.0,53.0,52.0,70.0,70.0,85.0,80.0,83.0,50.0,60.0,37.0,52.0,42.0,89.0,90.0
1631323,Fontecchio,Simone,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631323.png,Utah Jazz,74,73.0,70.0,77.0,81.0,95.0,85.0,76.0,40.0,65.0,50.0,50.0,50.0,50.0,69.0,51.0,65.0,37.0,52.0,66.0,64.0,47.0,45.0,55.0,55.0,62.0,55.0,80.0,95.0,80.0,55.0,58.0,52.0,60.0,34.0,48.0,42.0
1641707,Hendricks,Taylor,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641707.png,Utah Jazz,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629308,Toscano-Anderson,Juan,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629308.png,Utah Jazz,72,87.0,65.0,70.0,65.0,95.0,70.0,68.0,40.0,88.0,30.0,44.0,58.0,50.0,69.0,67.0,67.0,42.0,53.0,69.0,68.0,60.0,60.0,68.0,69.0,62.0,70.0,85.0,95.0,83.0,69.0,68.0,64.0,62.0,38.0,46.0,70.0
1641718,George,Keyonte,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641718.png,Utah Jazz,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629677,Samanic,Luka,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629677.png,Utah Jazz,71,74.0,68.0,71.0,50.0,65.0,50.0,75.0,65.0,60.0,64.0,62.0,69.0,44.0,70.0,59.0,48.0,41.0,62.0,60.0,75.0,52.0,50.0,72.0,74.0,63.0,79.0,80.0,75.0,80.0,59.0,64.0,57.0,68.0,33.0,52.0,71.0
1630548,Juzang,Johnny,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630548.png,Utah Jazz,68,70.0,73.0,77.0,84.0,50.0,35.0,71.0,35.0,75.0,55.0,59.0,64.0,44.0,85.0,50.0,58.0,37.0,37.0,63.0,52.0,50.0,50.0,70.0,70.0,55.0,72.0,85.0,75.0,80.0,59.0,72.0,66.0,62.0,28.0,36.0,51.0
1630695,Potter,Micah,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630695.png,Utah Jazz,67,66.0,70.0,78.0,80.0,60.0,40.0,60.0,75.0,65.0,51.0,50.0,52.0,40.0,76.0,52.0,37.0,33.0,56.0,37.0,48.0,47.0,30.0,43.0,43.0,70.0,60.0,80.0,70.0,81.0,54.0,42.0,32.0,55.0,42.0,47.0,60.0
1628398,Kuzma,Kyle,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628398.png,Washington Wizards,83,92.0,68.0,77.0,73.0,95.0,98.0,92.0,75.0,75.0,66.0,65.0,66.0,88.0,90.0,66.0,67.0,35.0,51.0,71.0,65.0,49.0,60.0,74.0,74.0,74.0,75.0,85.0,95.0,83.0,66.0,77.0,67.0,78.0,64.0,39.0,75.0
1629673,Poole,Jordan,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629673.png,Washington Wizards,82,95.0,79.0,83.0,87.0,98.0,98.0,92.0,45.0,60.0,29.0,47.0,44.0,84.0,80.0,47.0,65.0,40.0,42.0,74.0,65.0,55.0,30.0,81.0,81.0,61.0,73.0,80.0,65.0,80.0,83.0,89.0,80.0,82.0,71.0,32.0,45.0
1626145,Jones,Tyus,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626145.png,Washington Wizards,79,93.0,91.0,82.0,80.0,85.0,80.0,89.0,25.0,30.0,28.0,40.0,35.0,74.0,78.0,30.0,67.0,59.0,30.0,70.0,60.0,80.0,50.0,71.0,71.0,34.0,57.0,92.0,87.0,84.0,84.0,86.0,69.0,88.0,74.0,32.0,47.0
1626153,Wright,Delon,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626153.png,Washington Wizards,78,83.0,69.0,80.0,91.0,96.0,85.0,82.0,25.0,60.0,25.0,46.0,27.0,65.0,85.0,33.0,75.0,93.0,52.0,75.0,63.0,80.0,55.0,73.0,73.0,58.0,69.0,90.0,90.0,84.0,86.0,86.0,72.0,85.0,70.0,55.0,47.0
1630557,Kispert,Corey,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630557.png,Washington Wizards,78,95.0,82.0,86.0,88.0,85.0,90.0,73.0,40.0,60.0,38.0,39.0,39.0,45.0,85.0,54.0,70.0,36.0,32.0,74.0,69.0,67.0,65.0,76.0,76.0,60.0,69.0,84.0,80.0,80.0,66.0,71.0,66.0,69.0,31.0,34.0,47.0
201568,Gallinari,Danilo,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201568.png,Washington Wizards,78,85.0,78.0,82.0,93.0,70.0,65.0,76.0,45.0,75.0,66.0,72.0,74.0,70.0,76.0,69.0,56.0,35.0,40.0,68.0,70.0,62.0,65.0,60.0,60.0,66.0,66.0,85.0,80.0,75.0,66.0,76.0,60.0,60.0,36.0,36.0,69.0
1629655,Gafford,Daniel,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629655.png,Washington Wizards,77,91.0,65.0,29.0,66.0,70.0,60.0,82.0,85.0,75.0,69.0,67.0,70.0,75.0,70.0,70.0,57.0,38.0,86.0,59.0,76.0,50.0,65.0,75.0,70.0,73.0,80.0,80.0,89.0,80.0,37.0,35.0,44.0,37.0,34.0,79.0,70.0
1630166,Avdija,Deni,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png,Washington Wizards,76,72.0,75.0,70.0,76.0,70.0,80.0,79.0,40.0,75.0,57.0,54.0,59.0,59.0,85.0,62.0,80.0,46.0,52.0,79.0,78.0,77.0,80.0,73.0,73.0,65.0,79.0,89.0,85.0,84.0,79.0,78.0,69.0,79.0,50.0,48.0,80.0
1629134,Nunn,Kendrick,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629134.png,Washington Wizards,75,80.0,84.0,77.0,92.0,95.0,80.0,89.0,25.0,75.0,42.0,47.0,40.0,37.0,75.0,35.0,62.0,40.0,35.0,69.0,57.0,57.0,45.0,75.0,75.0,55.0,76.0,95.0,70.0,82.0,70.0,82.0,69.0,72.0,48.0,34.0,49.0
